Date,Open,High,Low,Close,Volume
2015-01-02,95.3144126979925,95.71859394542538,94.10185493890039,94.5611572265625,31314600
2015-01-05,94.14780639459966,94.25804149643898,92.90769128460131,93.17408752441406,36521300
2015-01-06,93.31181504965609,93.46797607951892,91.5113516831365,91.92472076416016,66205500
2015-01-07,92.531045716173,93.33022724380652,92.31057556309057,93.1097640991211,37577400
2015-01-08,93.89975873112881,95.07557144015638,93.79871166940957,94.89185333251953,40212600
2015-01-09,95.18580115860857,95.21335817236523,93.71602834655542,94.26719665527344,41410100
2015-01-12,94.45091108931737,94.55195814143683,93.0454473750687,93.28428649902344,34129800
2015-01-13,94.193686556386,95.18578089075696,92.50345098578421,93.25670623779297,56162300
2015-01-14,92.31973715163777,93.21997249810376,91.92473700090193,92.74229431152344,51354200
2015-01-15,93.17404756344071,93.32102062779329,91.42869774573182,91.53893280029297,51005400
2015-01-16,91.4194972098814,92.73310164435517,91.27252416567174,92.61368560791016,35362200
2015-01-20,93.17405756250714,93.58742679678025,92.12684896117871,93.34859466552734,30964100
2015-01-21,93.0730004470486,94.26718900786439,92.74230229200408,93.82625579833984,40128800
2015-01-22,94.1936824217727,95.66344784795832,93.36693717942006,95.5624008178711,40887200
2015-01-23,95.55324963242018,96.06767298610389,95.27767245104394,95.77371978759766,34783000
2015-01-26,95.66346740722656,95.83800449640736,95.17660816729673,95.66346740722656,19960900
2015-01-27,94.15696903506814,94.21208306693829,92.87092122705616,93.1832504272461,45253200
2015-01-28,94.68055973250381,94.7816067819832,92.68718977167545,92.70555877685547,43591700
2015-01-29,92.63208105485744,93.7711557625395,91.82371155994468,93.59661865234375,46539700
2015-01-30,93.51394566168301,94.23045608679824,92.74231419805363,92.87091827392578,42927600
2015-02-02,93.08218127831528,93.76194654088582,91.63078471065795,93.67927551269531,43624700
2015-02-03,94.01915668914351,94.64380794653607,93.40369343788184,94.57950592041016,30750400
2015-02-04,94.19369267800047,95.12148505146251,93.98241058979609,94.49683380126953,34073200
2015-02-05,94.73565168100164,95.37867884679457,94.49681962733582,95.31437683105469,23605500
2015-02-06,95.46137033512882,95.69102144179054,94.39579284458415,94.73567199707031,34169300
2015-02-09,94.36824648616084,94.88266278046788,94.20289739036266,94.43254852294922,22604700
2015-02-10,94.95614414460641,96.03090966484791,94.80916406915676,95.90230560302734,23686500
2015-02-11,96.01255700270266,96.47185933759741,95.82883887210374,96.25139617919922,20303600
2015-02-12,96.87605343767187,97.40884586007836,96.72908032606883,97.37210083007812,22520300
2015-02-13,97.64765852192872,98.22637681831068,97.4639334218421,98.2080078125,29030200
2015-02-17,98.20802192240225,98.36418302361514,97.95999475374934,98.29988098144531,17675300
2015-02-18,98.18045268326277,98.4927818774993,98.05184860575261,98.43766784667969,15149600
2015-02-19,98.37336167142365,98.98883206992917,98.34580465520935,98.92453002929688,19828100
2015-02-20,98.8602238085331,99.64103627130915,98.54789461838479,99.58592224121094,28336700
2015-02-23,99.53081246323399,99.71453759834144,99.31034930950236,99.68697357177734,17868000
2015-02-24,99.55832769333601,99.87984479272288,99.25519361233984,99.76042175292969,19745000
2015-02-25,99.61348297763858,99.99929521953224,99.29196576766375,99.51243591308594,19472300
2015-02-26,99.61345041307848,100.07275255329608,99.33786632559013,100.01763153076172,22255500
2015-02-27,99.9809176939076,100.04522674164917,99.4205753558429,99.57673645019531,27757600
2015-03-02,99.76963683635805,100.51370425008692,99.75126082137427,100.47695922851562,22988600
2015-03-03,100.17383299267661,100.27488005789512,99.3746444791475,100.00848388671875,20788900
2015-03-04,99.67777117938567,99.82474424753231,99.08067688312471,99.62265014648438,21007400
2015-03-05,99.87987348651717,100.10033661104816,99.38382620002515,99.79719543457031,15381000
2015-03-06,99.6686112826105,99.86151743118201,98.41930831323498,98.6673355102539,30990400
2015-03-09,98.86938647594621,99.20008461201157,98.46520531617371,98.95206451416016,26237100
2015-03-10,98.24474004808971,98.27230406777912,97.11486053466797,97.11486053466797,34234500
2015-03-11,97.26183435005672,97.38125741111465,96.51776700578455,96.55451202392578,25459700
2015-03-12,96.48102513458981,97.29858254181094,96.41672310284419,97.1883544921875,21473200
2015-03-13,97.09650633207008,97.48232560203637,96.15953269563106,96.76580810546875,42021100
2015-03-16,97.12405808269259,98.05184359324417,97.02301102575785,98.01509857177734,25674100
2015-03-17,97.7487226159545,98.32744101322766,97.51907145710683,98.17127990722656,19603800
2015-03-18,97.9048764664841,99.58592450668635,97.39964115110199,99.13580322265625,40622200
2015-03-19,99.23685810235287,99.5583683245584,99.089885004372,99.28279113769531,31314000
2015-03-20,100.10035351717457,100.42260306276528,99.90700378982014,99.9254150390625,31761400
2015-03-23,99.87017988573596,100.14639078699112,99.69524139778147,99.73207092285156,17268500
2015-03-24,99.72287873890252,100.18323734377164,99.35459747461911,99.37300872802734,22445300
2015-03-25,99.52950828459485,99.6215785815326,97.06198639429097,97.09881591796875,41581400
2015-03-26,96.29779682041276,97.31979334961089,95.97554724465523,96.76736450195312,47846300
2015-03-27,96.7489496370271,97.38423962707164,96.60163153674719,97.15406036376953,33878400
2015-03-30,97.74333421534281,98.35100387040211,97.74333421534281,98.26814270019531,30570200
2015-03-31,97.99194209774322,98.1945010267929,97.20012466119384,97.22774505615234,30488100
2015-04-01,97.22774190523295,97.24616018428539,96.0952636015423,96.72135162353516,32970500
2015-04-02,96.81340988036743,97.0988299494738,96.472742005504,96.7857894897461,19164200
2015-04-06,96.21494925747305,97.844615642148,96.06763113086191,97.5776138305664,24451100
2015-04-07,97.52236205911935,98.24052033588717,97.41188049316406,97.41188049316406,19379400
2015-04-08,97.44870328988777,98.32338882856267,97.4395011757071,98.1852798461914,25866900
2015-04-09,98.13923707296902,98.83898406974203,97.80778536346007,98.80215454101562,23114700
2015-04-10,98.76535084302074,99.2165074195273,98.54438063738492,99.2072982788086,17164300
2015-04-13,99.28091347800358,99.78730360147311,98.84817537418446,98.95866394042969,17783500
2015-04-14,98.85741120994744,99.14283130252501,98.11162547927047,98.67326354980469,23755700
2015-04-15,98.93105150124103,99.50189864312195,98.81136080474796,99.29013061523438,21128600
2015-04-16,99.02312348785173,99.3269547817062,98.88501452272855,99.15202331542969,16195300
2015-04-17,98.20369982305876,98.47070162921194,97.18170317014564,97.60523223876953,46514000
2015-04-20,98.09321011872574,99.24410660450319,98.0563805882391,99.06916809082031,28945900
2015-04-21,99.64000915293177,99.8149476558633,99.37300034169942,99.49269104003906,22759800
2015-04-22,99.75051492076754,100.20167148260347,99.10601558173902,100.03594207763672,21429200
2015-04-23,99.69525572070663,100.86457048000446,99.67684446778333,100.41341400146484,29473200
2015-04-24,101.47223891716371,101.9141862515292,101.30650954484096,101.77607727050781,32508100
2015-04-27,102.15357779520222,102.34693460252647,101.2973104573252,101.5182876586914,31121300
2015-04-28,101.59193054453137,101.78528733442782,100.45945234379293,101.31571960449219,36849200
2015-04-29,100.75408661544753,101.34334507984163,100.12799861896444,100.68042755126953,34043900
2015-04-30,100.1096041279538,100.51471499973636,98.57200075996377,99.09680938720703,44080500
2015-05-01,99.48348063754725,100.46864760576322,99.46506236271313,100.4041976928711,32874300
2015-05-04,100.72646653253628,101.19603428747263,100.51469847850144,100.5699462890625,23507300
